"Height","Roughness","Segregation","Diversity"
-12.2312834506925,-13.6643893468168,-0.149766007504235,-1.96665686598153
-12.4816016663855,-16.1180956509583,-1.0142905860154,-0.411320577272819
-12.1097487917881,-13.1952620439745,-0.62910883036849,-0.756989737704595
-12.9382941819542,-16.1180956509583,-1.26956973087961,-0.195744455504481
-12.0648653134516,-13.2601401000768,-0.570617760705783,-0.830618096838343
-11.2061029081873,-12.2525476299638,-0.0232541051329221,-3.77055965942409
-11.5705306374155,-13.3810501661531,-0.69867670063806,-0.684123751528943
-12.2380071675605,-13.3031835197354,-0.181969583452961,-1.78576191838227
-12.2321868731365,-13.3414974676824,-0.551071671901252,-0.855533879368941
-12.2183816919671,-13.4309902556726,-0.154063970227263,-1.94080277004721
-12.4163167535548,-13.8204226023253,-0.760140603096162,-0.611957202817272
-11.3452810930224,-12.6688118231717,-0.588697532115207,-0.806481630694253
-13.0044754583595,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.4727402936181,-13.4816338485031,-0.208445579455805,-1.66157419807471
-12.3513382151157,-14.775990927676,-0.529558641588638,-0.86815276907603
-11.5679296109963,-12.6465998084194,-0.640943848503137,-0.736694437591913
-12.5168104709583,-16.1180956509583,-1.22168869228929,-0.272598140579453
-12.46984370507,-14.7824234936682,-1.04620089216263,-0.393236167296207
-12.2722192856649,-13.5305993207333,-0.748975418629656,-0.626066457189721
-12.0397452325212,-13.4146208688302,-0.547299639068056,-0.86130215662162
-12.3047449108153,-14.0949784592817,-0.804435780988186,-0.577347491917772
-12.5624596309329,-16.1180956509583,-1.18199357152026,-0.280301832801226
-12.1679603028028,-13.1191280897691,-0.670787413450376,-0.708619598818962
-11.2330856116597,-12.5999682620312,-0.588810557043648,-0.806070652223515
-12.7768591947411,-16.1180956509583,-1.43508410528941,-0.154150563160598
-12.9612969522805,-16.1180956509583,-1.08208269163498,-0.29511691661095
-12.3416103160516,-13.6182108775913,-0.827085427774145,-0.54758007151769
-12.4000438770445,-16.1180956509583,-0.969779153088912,-0.430782762246312
-12.5530960302591,-16.1180956509583,-0.984498714253666,-0.416514792628094
-12.7671436918406,-16.1180956509583,-1.43508410528941,-0.154150563160598
-12.8545034724396,-16.1180956509583,-1.54044457428059,-0.100083348030673
-11.6579507283501,-13.3934207704684,-0.601013186511545,-0.79323923121215
-11.5165692622101,-13.1126176781627,-0.0309668835173283,-3.48854710390968
-12.5807812223587,-16.1180956509583,-1.27585549305863,-0.256000587296628
-12.4206539576577,-16.1180956509583,-1.06250699466433,-0.380055246346248
-12.2693420700894,-13.474583174629,-0.753744181223963,-0.627936859152784
-12.1300475978548,-13.5809899476606,-0.574556401026148,-0.823116739044966
-12.2183277332963,-13.2470017246494,-0.618550183049559,-0.770406236740352
-12.7710011208308,-16.1180956509583,-1.54044457428059,-0.100083348030673
-12.4349151551023,-13.3704100790954,-0.740287675647379,-0.632541035940412
-12.5522737181763,-13.5653770934133,-0.584652913571944,-0.801535484719304
-12.6024202447326,-16.1180956509583,-1.18199357152026,-0.280301832801226
-12.9511044531751,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-11.6534563829313,-13.7728635398718,-0.695117131888679,-0.687072821653
-12.7527361772588,-16.1180956509583,-1.43508410528941,-0.154150563160598
-11.7621673210848,-13.3453609605292,-0.608334822300837,-0.78304094103105
-12.3597922849354,-13.7279301762219,-0.827617713206376,-0.558044152511597
-12.9455528115972,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.0727757595669,-13.4820770841028,-0.557284866027959,-0.84765239620514
-13.0300786788471,-16.1180956509583,-1.33977396366689,-0.143100728256065
-12.4627588905035,-14.7658765634995,-1.03559708183229,-0.402281995402983
-12.5406400574823,-16.1180956509583,-1.23820706684915,-0.278080056727084
-12.2154979915453,-13.6628211462499,-0.574116852182202,-0.823480181795535
-12.2296100905836,-13.564127884763,-0.690416603982439,-0.686334966475232
-12.5116433700978,-16.1180956509583,-1.09861198866815,-0.349375499638949
-11.8003248440502,-13.4052439054035,-0.609484384551948,-0.782503768122528
-12.6001290807424,-16.1180956509583,-1.18199357152026,-0.280301832801226
-12.5775596048963,-16.1180956509583,-1.18199357152026,-0.280301832801226
-11.4530500783823,-12.5967496054867,-0.591344184853187,-0.803843834465665
-12.2472195539403,-13.4218135563416,-0.748975418629656,-0.626066457189721
-12.54301387211,-16.1180956509583,-1.09861198866815,-0.349375499638949
-11.2599062045689,-12.3754610383035,-0.592293904253994,-0.801907333699709
-12.0007960824707,-13.3102601551192,-0.712719222077435,-0.666878431409267
-12.1852310809921,-13.450408018373,-0.642669863111491,-0.737240829899403
-12.4686537335022,-16.1180956509583,-0.952008555385359,-0.450315517392795
-12.9516227885632,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-11.0647567051981,-12.2130698718126,-0.59257957769681,-0.803821951186806
-12.4770919167454,-13.9028816360022,-0.752293569467577,-0.62073254941813
-11.7648983671403,-13.6470501048877,-0.664652034606991,-0.71932536042262
-12.1685761744385,-13.4272190665321,-0.636778346216085,-0.74538688802119
-12.558971300062,-16.1180956509583,-1.24927221477517,-0.262667210654084
-12.6620048630949,-16.1180956509583,-1.2746674461322,-0.227916704468789
-12.4897791643115,-13.6534682420287,-0.736184484790751,-0.636194841268836
-12.5576935256503,-16.1180956509583,-1.35644100973499,-0.21936270394601
-12.7797038927686,-16.1180956509583,-1.43508410528941,-0.154150563160598
-12.5374915119613,-16.1180956509583,-1.12497031545549,-0.32733910574855
-11.8519852564258,-13.2850546000252,-0.597759832335447,-0.796368816499028
-11.0883943331195,-12.2657837883979,-0.588658936697789,-0.801907333699709
-12.4149926823266,-13.5182638230792,-0.595647400266983,-0.785277016792347
-12.2891008386671,-14.1947671299043,-0.389670298283616,-1.11385003443463
-12.7719692163529,-16.1180956509583,-1.43508410528941,-0.154150563160598
-12.7646602622149,-16.1180956509583,-1.43508410528941,-0.154150563160598
-11.991974978471,-13.3445286471432,-0.572940176140117,-0.827336809093061
-11.5755512778344,-13.5514174048642,-0.584812909500944,-0.804836617621661
-12.8532756125611,-16.1180956509583,-1.54044457428059,-0.100083348030673
-12.2673930968798,-13.5629533266718,-0.690416603982439,-0.686334966475232
-12.373727565204,-13.8049010384831,-0.827085427774145,-0.54758007151769
-11.5358256746249,-13.2378327972331,-0.590668832637029,-0.802169379227175
-12.4543883744077,-16.1180956509583,-0.969779153088912,-0.430782762246312
-12.3567912771339,-13.389683065967,-0.238373037001735,-1.54192196722209
-12.2764985540387,-13.4020303386113,-0.734558925384958,-0.647347145787065
-12.1133176668675,-13.3417270490984,-0.729390081773977,-0.653472680236001
-11.347122086198,-12.562651925176,-0.0462011904885266,-3.09435068281438
-12.4525160422854,-13.7114677100494,-0.888913310664599,-0.498164019115348
-12.560386949402,-16.1180956509583,-1.24927221477517,-0.262667210654084
-12.9636269425283,-16.1180956509583,-1.45528680403551,-0.121360744101048
-12.9495098344638,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.2676347649936,-13.4577660471176,-0.561692210969283,-0.840390839786224
-11.5823401218247,-13.8200903465392,-0.0177537446329029,-4.03912519648923
-12.1757042681704,-13.2682310718042,-0.707047059404104,-0.659977729615076
-12.5071728734611,-16.1180956509583,-1.09861198866815,-0.349375499638949
-12.5695012585226,-13.7343821014678,-0.685786484078283,-0.684071873970215
-12.433756990662,-15.1794878086931,-0.938269383037407,-0.464485127387805
-11.6089550641613,-12.7299880899457,-0.663752545378502,-0.715487401188357
-12.5757268858673,-16.1180956509583,-1.18199357152026,-0.280301832801226
-12.4382266695027,-14.4584362182814,-0.866503709056527,-0.519071883943181
-12.3569006515569,-14.8606863505432,-0.860982478708428,-0.518040405009991
-12.0030026670146,-13.5020435466598,-0.651004704556383,-0.730841341984984
-12.5164265936371,-13.4663456438368,-0.632925500629556,-0.74391957884242
-12.0742753806364,-13.3102718154658,-0.66822847879924,-0.715832610206292
-11.4522817437283,-12.8222481735754,-0.629000041911448,-0.75688343803281
-11.7473191878146,-13.5611005479163,-0.0269268931416406,-3.62695689409082
-11.1968982521817,-12.2730443470687,-0.0232450502550759,-3.77055965942409
-12.9351670549442,-16.1180956509583,-1.38439101173434,-0.121360744101048
-12.3633109538468,-13.480673943959,-0.657909506407212,-0.719431481824875
-12.6234376777139,-16.1180956509583,-1.18199357152026,-0.280301832801226
-12.455128027379,-16.1180956509583,-1.08084349382922,-0.369583731563331
-12.8948008043648,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.2902898208489,-13.2276864686319,-0.733459221556534,-0.645286627686073
-12.4178515201154,-16.1180956509583,-0.993262492078721,-0.414516790268149
-12.9570133592227,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-11.6038023762474,-13.1883051471102,-0.613460701954155,-0.772151770176721
-12.2215249532035,-13.7467781580111,-0.764763711818035,-0.618763999131976
-12.0814930845917,-13.6608861948541,-0.626030943620067,-0.759947070601972
-12.0552091626195,-13.5056013678769,-0.574126493329773,-0.824789573971883
-11.6094842482889,-13.0912288186357,-0.609128849336121,-0.783119643858081
-12.5528753380429,-16.1180956509583,-1.18199357152026,-0.280301832801226
-12.3397002713564,-14.6188543738246,-0.859440011029129,-0.521556057646362
-11.6125219947279,-12.6593680724747,-0.325797745399323,-1.27502751414468
-11.6032270487588,-13.8271273956448,-0.575646854385658,-0.823360292186045
-11.3880490910717,-12.6716457063531,-0.591798438949888,-0.803568449364051
-12.9623675281984,-16.1180956509583,-1.08208269163498,-0.29511691661095
-11.1502667622055,-12.2943896795181,-0.591678781832193,-0.801907333699709
-12.3324931519678,-13.5338966093924,-0.736512347941958,-0.637610490943418
-12.1034232215626,-13.4192253494453,-0.630517882300227,-0.755954261038332
-12.1129343376847,-13.4514882058137,-0.703294793401038,-0.678053980649824
-12.3981602149649,-13.6681143526122,-0.5528335048717,-0.846141184558422
-10.9387269795631,-11.9151879126304,-0.59003689704069,-0.80736266842985
-12.2183300616591,-15.232111560888,-0.880713155191261,-0.511096848371513
-12.0542353824462,-12.9898473163474,-0.604854951434705,-0.78801858078692
-11.7878975196602,-13.3015272964934,-0.608548158732476,-0.78304094103105
-12.9493474843061,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.3815158167502,-14.1985491312932,-0.827684955852346,-0.546437867136294
-12.4636329674294,-14.6143760959776,-0.880296781711931,-0.50746081785471
-12.6124721900881,-16.1180956509583,-1.18199357152026,-0.280301832801226
-12.6094355647865,-16.1180956509583,-1.18199357152026,-0.280301832801226
-11.2573619324879,-12.5870253073814,-0.609268057600314,-0.783119643858081
-11.8350150101576,-12.9455285847846,-0.714024502277133,-0.666906092536232
-12.4192341833248,-15.0441108103372,-0.867066290154165,-0.518040405009991
-11.7927944062457,-13.304351314356,-0.624528070134128,-0.763539985208756
-11.9760546176692,-13.3662356501808,-0.392042765984006,-1.12182212187236
-12.9507497800583,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.482730904112,-13.3978191631018,-0.77891742474769,-0.593412033759829
-12.3618454402748,-16.1180956509583,-1.06124126282093,-0.377384669107669
-11.611600075236,-12.4789849490256,-0.591482815639397,-0.801911661305875
-12.4738190276436,-13.7420937531831,-0.782007494118113,-0.59358662362861
-12.9507110347983,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.5512409031801,-16.1180956509583,-1.15119892809867,-0.316802565816625
-12.0482549260902,-13.3132902672224,-0.629699697684821,-0.7571018119626
-12.9608603637744,-16.1180956509583,-1.51412727808442,-0.0689927643441001
-12.6701069268374,-16.1180956509583,-1.2746674461322,-0.227916704468789
-12.0462642863111,-13.3972268803441,-0.630501628421144,-0.755954261038332
-12.02533835333,-13.1377880059957,-0.62863919127659,-0.75688343803281
-11.7060774193625,-13.5389420138081,-0.653990604089693,-0.731285040646829
-12.4022961481336,-13.9783958624975,-0.579281170109102,-0.81328347221106
-12.1427991742308,-13.2922069515339,-0.665992556526283,-0.718400946676928
-12.5441804589782,-15.7139113627499,-1.14578579826921,-0.330184715035134
-12.4327761927836,-13.6599147026994,-0.75548224449577,-0.623871946559163
-12.3501449608967,-13.5566551087061,-0.76924024432302,-0.607713628876484
-12.318932917893,-13.5395868319378,-0.616705828254685,-0.769046144966836
-12.177428662903,-13.2544165244736,-0.59564684022011,-0.798611685144505
-12.0118393713287,-13.3015768423906,-0.629098573597977,-0.756989737704595
-12.7267317936381,-16.1180956509583,-1.29098381767927,-0.216222984331713
-12.4796062150982,-16.1180956509583,-0.951841457090888,-0.446746610759642
-12.4484094648377,-13.536506278885,-0.827085427774145,-0.54758007151769
-12.5983356857144,-16.1180956509583,-1.39266340684954,-0.178519151299631
-12.6241580556945,-16.1180956509583,-1.19350464335592,-0.287135967714667
-12.797285814197,-16.1180956509583,-1.54044457428059,-0.113328573307009
-12.4890511305466,-13.5214091337103,-0.630968468839349,-0.744008934673798
-12.357163943376,-13.5832788295229,-0.35279552736023,-1.19768970790325
-12.9132359952732,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-11.6524161791311,-13.4883255819643,-0.595562008390279,-0.799242481098684
-12.102908179425,-13.2071572654298,-0.611330408878931,-0.779373599423026
-12.3693311425583,-16.1180956509583,-0.62237151347148,-0.735374609336498
-12.2441496609551,-13.465277920641,-0.636317416246123,-0.746589489385349
-11.8023421743685,-13.4689055286597,-0.599009550471269,-0.795418743966985
-12.6297161846557,-16.1180956509583,-1.24802637911946,-0.250794954140055
-12.3964571809475,-16.1180956509583,-1.13547833796977,-0.344509423542257
-12.7672292198676,-16.1180956509583,-1.32175546498239,-0.205443851407799
-12.3298870584296,-13.5885128434881,-0.752229515029852,-0.62261274756699
-12.0606953682651,-13.4675497176257,-0.55890957720692,-0.845865842644365
-12.4427691242627,-16.1180956509583,-0.969779153088912,-0.430782762246312
-12.5669673372376,-16.1180956509583,-1.08956215585094,-0.343771398077193
-11.8129679468495,-13.4104868682722,-0.710432349079297,-0.673565569305742
-12.3372852049182,-13.8151585074484,-0.674961798287032,-0.702844623365998
-12.4633563976842,-16.1180956509583,-1.08442735790155,-0.363500765173526
-11.6986624476968,-13.3349262705293,-0.607744973707038,-0.783119643858081
-12.4542883939678,-16.1180956509583,-1.16115062409785,-0.325150805645624
-11.8454160090605,-13.2542209115148,-0.508618002806075,-0.916361913347209
-12.4801006537647,-13.3629124675782,-0.682139104757295,-0.690470439457878
-12.4461609517509,-16.1180956509583,-1.12253436143622,-0.335037282147767
-12.4472981952718,-16.1180956509583,-1.06087167179642,-0.367724635680883
-12.9392096669463,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-11.3935900349018,-12.5984451716844,-0.659153647342258,-0.71593847025288
-12.3799158295174,-14.7554881208967,-1.0435648951716,-0.395299413017491
-12.0776570915214,-13.4175356879742,-0.697616130075364,-0.68517338047177
-12.4851121726006,-16.1180956509583,-1.05417302694267,-0.372912359874697
-12.4431356241499,-16.1180956509583,-1.06250699466433,-0.380055246346248
-11.7417443405138,-13.4304172418786,-0.599324180794327,-0.793623547147421
-12.9591023233491,-16.1180956509583,-1.18562333838507,-0.244196832852476
-12.3868835040037,-13.8909520342241,-0.677437898313343,-0.694215613718756
-12.1874036932805,-13.2233499657511,-0.676159910801359,-0.707120843362114
-12.6230182025253,-16.1180956509583,-1.18199357152026,-0.280301832801226
-11.5410068316574,-13.6469178033492,-0.667572228389308,-0.715487401188357
-12.2788020606381,-13.685957066709,-0.705743616195578,-0.670006212662967
-12.5363983707145,-16.1180956509583,-1.12497031545549,-0.32733910574855
-12.0541201513723,-13.5373224014667,-0.096404785707807,-2.3829313376893
-12.9135581300314,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.5363582985846,-16.1180956509583,-1.26649280646862,-0.24613294163194
-12.3936810732297,-13.4710515152813,-0.725590626781052,-0.65205445041766
-12.8446164959203,-16.1180956509583,-1.47174807397636,-0.11921251580504
-12.0274261669042,-13.0493315432445,-0.604548411768559,-0.787780558882303
-12.9982201661686,-16.1180956509583,-1.41528148622852,-0.132171658978055
-12.5797426189019,-16.1180956509583,-1.34474497448616,-0.215596221618684
-12.6327673145202,-13.7436644275614,-0.767757828858185,-0.587786484902135
-12.5582738970844,-14.9887504922545,-1.12052072172161,-0.348817746177396
-11.7398362283255,-13.6839973994733,-0.584000208847993,-0.813445138019056
-12.2788483056059,-13.5428430279444,-0.670774049792526,-0.708548929010647
-12.3763585541879,-14.7059537346949,-0.862565095594943,-0.515163857973299
-12.3326768485349,-13.6150826174446,-0.55153351550486,-0.848424223004742
-11.5386481241265,-13.6114683928622,-0.0331349716172841,-3.42205614004939
-12.170826615848,-13.2030823908478,-0.589731445003272,-0.803247777198845
-12.5014901595144,-16.1180956509583,-1.00851017981952,-0.391280325228895
-12.5574027557176,-13.9687771287311,-0.933515148321094,-0.470454776830115
-12.3539315600892,-16.1180956509583,-0.741932898395895,-0.621444950747812
-12.7562553650825,-16.1180956509583,-1.54044457428059,-0.100083348030673
-12.1211825362834,-13.1879114936163,-0.651165875673061,-0.729461174264736
-12.2638797403064,-13.5968218261017,-0.665104984795373,-0.713689708758906
-12.8551447605477,-16.1180956509583,-1.43109208569318,-0.11921251580504
-12.4634262443759,-14.3886194700404,-0.850856297120727,-0.530477434919322
-12.2150512864936,-13.3223286941501,-0.664650093831001,-0.715063495305648
-11.2359518360619,-12.2950210785211,-0.585775591094278,-0.806556669113646
-12.949949910689,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.3649049671606,-13.598118716063,-0.607694124670213,-0.776371757002484
-12.3756673730768,-13.9076565490978,-0.629538426774608,-0.748330927268555
-11.8455716403076,-13.544301687162,-0.61442452852192,-0.775963630315069
-12.4137051180245,-16.0669083621892,-1.07048256257888,-0.377741163475745
-12.8409690313377,-16.1180956509583,-1.50122387907602,-0.11921251580504
-12.608440953677,-16.1180956509583,-1.33222676090232,-0.216222984331713
-12.7024918748571,-16.1180956509583,-1.33222676090232,-0.216222984331713
-12.4932295225879,-16.1180956509583,-1.06087167179642,-0.367724635680883
-11.134038591799,-12.1953484945576,-0.0116892914610059,-4.45515610459097
-12.3333111939824,-13.6423962581713,-0.749289725971686,-0.62261274756699
-12.947934553105,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.2153006932926,-13.5911255289704,-0.575021479508938,-0.818419414030665
-11.5797489911891,-12.7560105244639,-0.597507313295896,-0.796819119697004
-12.479851812813,-16.1180956509583,-0.969320376686362,-0.42926236350484
-12.8964747971319,-16.1180956509583,-1.60943741243423,-0.0689927643441001
-12.0075735426329,-13.3298326171624,-0.629287277859264,-0.75688343803281
-12.0405089709766,-13.2764190411058,-0.676910066794491,-0.706804488695476
-11.8765183542368,-13.3506586848119,-0.579369215564224,-0.819007600482504
-12.4370130131754,-13.665557246203,-0.833213352739841,-0.551273044783082
-12.7552788021664,-16.1180956509583,-1.54044457428059,-0.100083348030673
-12.783899553881,-16.1180956509583,-1.46623082099877,-0.14548451933596
-12.625009694086,-16.1180956509583,-1.18199357152026,-0.280301832801226
-12.7960691904194,-16.1180956509583,-1.43508410528941,-0.154150563160598
